infotext,activity,children,culture,food,nature,night,season
"참외향 가득한 5월, ""성주참외&생명문화축제""가 5.15.(목)부터 5.18.(일)까지 4일간 참외와 생(生)·활(活)·사(死) 생명문화의 고장 성주에서 개최된다. 
1일차 세종대왕자태실 태봉안 재현행렬, 성주군민 길놀이 행사를 시작으로 개막식, 주제공연, 참외가요제, 태교음악회, 드림페스티벌, 별뫼줄다리기 등 다채로운 행사가 진행된다. 
또한 어린이 동반 가족 방문객들을 위한 참별놀이터, 참외 시식과 게임 체험 프로그램이 진행되는 참외라운지, 아름다운 성밖숲 왕버들을 배경으로 생명주제관과 참외힐링공원 등을 운영한다.  1. 메인프로그램 : 전야제(태봉안 행렬 재현행사, 군민 길놀이), 개막식, 참외가요제, 태교음악회, 드림 페스티벌<br>2. 참별 테마광장 : 주제관, 베이비놀이터, 참외힐링공원, 참외시식존<br>3. 참외라운지 : 참!참!참! 스테이지, 참외 판매존, 참외오픈플레이존, 참외체험존<br>4. 참별놀이터 : 포토존, 어린이 체험&운동회, 패밀리 쉼터, 푸드존<br>5. 힐링 포레스트 : 포토존 및 사진서비스, 쉼터",1.0,1.0,0.0,0.0,0.0,0.0,0.0
"영동군의 따듯한 새해를 알리는 첫 축제로 영동군 곶감을 비롯한 임, 농, 특산물을 전시, 홍보, 판매하여 우수성을 대내외에 널리 알리고 판매 촉진을 도모하는 축제이며, 외지관광객 유치 및 가족단위 체험에 초점을 맞춘 전국 명품 겨울 축제로 농가소득증대 및 지역경제 활성화에 기여하는 축제이다. 1. 판매 행사<br>
- 곶감 등 임·농·특산물판매장 등<br><br>

2. 체험 행사<br>
- 곶감디저트 만들기 체험, 어린이 놀이터 설치, 군밤·군고구마 체험, 빙어잡기 체험 등 곶감 및 겨울철 놀이 체험 곶감을 소재로 하는 체험 추진",1.0,0.0,0.0,1.0,0.0,0.0,0.0
"겨울바다의 낭만을 함께 즐길 수 있는 세계인의 축제  「제15회 거제도 국제펭귄수영축제」를 통해 희망과 새해를 맞이하며 남여노소가 함께 즐길 수 있는 국제펭귄수영, 황금물고기를 잡아라, 펭귄 달리기, 먹거리 나눔 행사, 음식 판매 등 재미있고 다양한 프로그램으로 잊지 못할 추억을 경험할 수 있다.  대표 프로그램<br>
- 국제펭귄수영(40M 왕복)<br>
- 황금물고기를 잡아라<br>
- 펭귄 달리기<br>
- 먹거리 나눔 행사<br>
- 음식 판매",0.0,0.0,0.0,1.0,0.0,0.0,1.0
"제2회 울산축협 한우축제가 오는 5월 울산에서 개최될 예정이다. 이번 축제는 울산의 대표적인 농업 특산물인 한우를 주제로 한 대규모 행사로, 다양한 프로그램과 먹거리가 마련될 예정이다. 축제의 주요 프로그램으로는 한우 요리 체험, 다양한 공연, 지역 특산물 전시 및 판매 부스 등이 있으며, 방문객들은 고품질의 한우를 저렴한 가격에 맛보고 구매할 수 있는 기회를 얻게 될 것이다. 축제 기간 동안 한우와 관련된 다양한 체험 프로그램이 준비되어 있어 가족 단위 방문객들도 함께 즐길 수 있을 예정이다. 또한, 지역 농가에서 직접 기른 한우를 판매하는 행사도 진행되어 지역 경제 활성화에 기여할 것으로 기대된다. 이번 울산축협 한우축제는 한우의 우수성을 널리 알리고, 지역 주민과 관광객들에게 다양한 즐길 거리를 제공하며, 울산을 대표하는 새로운 축제로 자리매김할 것이다. 1. 개막식<br><br>
2. 무대 공연프로그램  <br>
- 개막식, 축하공연, 한우경매, 시민참여 노래자랑<br>
 - 상설 버스킹 공연 등<br><br>
3. 울산축협한우 우수성 홍보 프로그램 <br>
 - 한우데이 캠페인 (울산축협한우 VS 수입산 비교)<br>
 - 울산축협한우 브랜드 홍보 및 할인 판매<br>
 - 울산축협한우 구이터 및 관람객 쉼터 운영 <br>
 - 한우요리 비법교실 등<br><br>
4. 참여․체험 프로그램 <br>
- 울산특산품 홍보관, 플리마켓 및 공예체험 프로그램<br>
 - 한우 레크레이션 등<br><br>
5. 부대 편의 프로그램<br>
 - 푸드트럭, 키즈 놀이터 등 ",0.0,0.0,1.0,1.0,0.0,0.0,0.0
"과학의 달 4월, 대한민국 대표 과학축제, ""대한민국 과학기술축제""가 개최된다. 이번 축제는 과학기술문화 체험 중심의 ‘대한민국 과학축제’와 국가전략기술 분야 연구성과 전시 중심의 ‘대한민국 과학기술대전’, 과학과 지역·엔터를 융합한 ‘대전사이언스페스티벌’ 등 3개 행사가 통합 개최된다. 올해는 “과학기술의 엔진, 호기심을 깨우다 ”를 주제로 대중의 ‘과학적 호기심’을 깨울 수 있는 개막식, 강연, 공연 등의 다채로운 프로그램이 준비되어 있으며, 정부출연연구소, 과학기술원, 과학관, 기업, 민간단체 등 다양한 주체가 운영하는 전시·체험 프로그램도 경험할 수 있다.  1. 메인프로그램 : 문화 예술에 과학을 접목해 대중과 소통하는 과학문화 공연 콘텐츠, 대한민국 우수 과학기술의 연구성과를 경험할 수 있는 전시 및 체험 프로그램, 12대 국가전략기술 소개 및 분야별 우수성과 전시, 대전 6대 전략산업 및 미래비전 홍보 <br>
2. 부대프로그램 : 지능형 과학실 교사 워크숍, 과학기술인 소통 네트워크 킥오프 회의<br>
3. 소비자 참여 프로그램 : 가족 나들이 피크닉존 및 과학 미술 작품 전시, 과학 페이스페인팅 이벤트, 열기구 체험, 드론 레이싱<br>
4. 기타 내용 : 세계과학문화포럼, 지역 활성화를 위한 과학기술문화 미래 포럼, 푸드존 ",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"빛을 이용한 조형물 및 미디어아트 전시, 각종 공연 등을 연출함으로써 해운대구를 찾는 관광객과 구민들에게 도심 속 예술작품 박람회장 및 힐링 공간 제공한다. 다른 빛 축제와 차별화되는 콘텐츠를 운영하여 겨울에도 즐겨 찾는 해운대구 조성 및 지역상권 활성화에도 기여하여 구간별 연속성을 유지하고 품격과 예술성을 추구하되 대중성 있는 디자인으로 해운대구 이미지를 만들어 갈 예정이다.  대표 프로그램<br>
1. 개막2024.12.14 17:30~19:00 이후 행사장 순회<br>
2. 제야2024.12.31 23:00~01:00",0.0,0.0,1.0,0.0,0.0,0.0,1.0
"여주흥천남한강벚꽃축제는 여주시 대표축제는 예로부터 여강길이라 불리던 남한강 일대에 만발한 벚꽃길 중 흥천면 귀백리 일원에는 행사기간 차량을 통제하고 벚꽃 테마로, 야간별빛로 포토존과 특설무대 공연, 체험, 농특산물 및 먹거리부스가 운영이 된다.	 즐겨봄 : 어린이 벚꽃요정 선발대회, 게임하고 상품타고, 여주흥천 농특산물 3종경기, 흥천 주민노래자랑<br>
느껴봄 : 어린이 동시 쓰기대회, 벚꽃길 인생네컷 포토존, 꽃향기 쉼터, 봄손길 체험부스, 봄기운 농특산물 부스, 봄의맛 푸드트럭<br>
함께해봄 : 개막식, 개막축하공연, 봄봄봄 페스티벌, 폐막 인기가수 축하공연",0.0,0.0,0.0,1.0,0.0,0.0,1.0
"공룡나라 고성에서 <경남고성공룡세계엑스포>가 2025년 10월 1일부터 11월 9일까지 당항포관광지에서 개최된다. 축제기간 동안 휴무 없이 진행된다. '공룡과 함께 춤을'이라는 주제로 열리는 이번 공룡엑스포에서는 공룡을 주제로 한 대한민국 최초의 하늘을 나는 대형 익룡, 환경읠 중요성을 강화하는 대형 정크아크 작품 전시, 공룡퍼레이드와 첨단영상과 디지털 기술을 바탕으로 복원된 공룡을 만나볼 수 있는 공룡 5D영상관, 오색 빛깔 미디어아트 존, 다양한 공룡이 살아 숨쉬는 공룡 캐릭터관, 다채로운 공룡 체험 등을 구성하여 다양한 공룡콘텐츠를 선보인다. 14만평의 넓은 행사장에서 온가족이 안전하게 즐길 수 있는 공룡엑스포 행사장에는 공룡외에도 남녀노소 즐길 수 있는 서커스, 마술, 풍선, 저글링 등 다양한 버스킹 공연도 준비되어 있다. 공룡엑스포에서는 새로운 써클영상, 퍼레이드의 변화, 전시관의 다양한 변화가 이뤄질 예정이다. 1. 메인프로그램 : 하늘을 나는 대형 익룡, 플라워 공룡동산, 정크아트 전시, 공룡 퍼레이드<br>
2. 부대프로그램 : 5D영상, 4D영상, 서커스, 버스킹공연, 특별공연 등<br>
3. 소비자 참여 프로그램 : 전시 및 체험 프로그램",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"제37회 여주도자기축제는 천년의 역사를 지닌 여주도자기의 아름다움을 만나볼 수 있는 축제이다. 올해 축제는 '즐겨 봄, 자기야 여강이 출렁인다'를 주제로, 여주의 대표 문화유산인 도자기를 중심으로 다채로운 체험과 볼거리를 선보일 예정이다. 특히, '전통도자제작 퍼포먼스', '전통장작가마체험' 등 여주 도자를 활용한 대표 프로그램과 다양한 문화공연 프로그램이 준비될 예정이오니 가족, 친구, 연인과 함께 방문해 여주에서의 특별한 추억을 만들 수 있다.  1. 대표 프로그램<br>
- 전통도예제작 퍼포먼스<br>
- 전통장작가마체험<br><br>

2. 도자 프로그램<br>
- 여주도자기 홍보판매관<br>
- 여주도예인 기획 도자체험<br>
- 청년 도자의 거리<br>
- 찻잔 속의 이야기<br>
- 소원 담은 달항아리<br><br>

3. 문화공연 프로그램<br>
- 수상멀티미디어 드론쇼<br>
- 출렁다리 콘서트 ",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"서울시 로컬브랜드 사업의 일환으로 진행되는 제3회 경춘선 공릉숲길 커피축제(Coffee Trip 커피여행)는 경춘선숲길의 대표 로컬 자원인 커피를 주제로 하며, 20여개국 커피 생산국 커피문화 체험 및 로컬 커피를 즐길 수 있으며 디저트, 푸드 뿐만 아니라 세계커피대회, 로컬커피대회 등 커피 관련 프로그램 및 문화공연, 예술작품 전시 등 문화가 곁들여진 다채로운 프로그램으로 구성되었다.   1. 메인 프로그램 : 로컬커피대회, WCC세계커피대회, 20여개국 커피 생산국 커피 및 문화체험<br>
2. 부대프로그램 :  커피 그라인더 전시, 예술작품 전시 <br>
3. 무대공연 : 6.7.(토) 안예은, 최백호, 6.8.(일) 이석훈, 자우림 등 다채로운 음악공연 <br>
4. 전국유명카페 참여 : 강릉 보헤미안, 부산 히떼로스터리, 군산 미곡창고, 김해 에센티아, 의성 카페비야  <br>
5. 부스운영 : 지역 커피 25개소, 디저트+푸드 24개소, 노원브랜드페어+체험 15개소 <br>
6. 소비자 참여 프로그램 : 로컬 커피대회 시음투표, 드립백만들기, 상권 연계 이벤트, 포토존 ",0.0,0.0,1.0,1.0,0.0,0.0,0.0
"<강북 공예백화점, 강백이네>는 강북구 대표캐릭터 '강백'이 운영하는 백화점을 컨셉으로 펼쳐지는 강북구 최초의 공예 문화 축제이다. 체험/문화/이벤트가 매일 일어나는 백화점처럼 <강북 공예백화점, 강백이네>에서는 강북구에서 활동하고 있는 공예 예술가들이 직접 참여하여 직접 공예품을 만들어보는 체험부스, 공예작품을 감상할 수 있는 공예 전시, 예술가들이 만든 공예품을 구매하여 소장할 수 있는 플리마켓이 진행된다. 또한, 이틀동안 강북구의 수제 먹거리와 다양한 버스킹 공연, 주민 참여 프로그램을 함께 즐기며, 지역 공예 예술가와 지역 주민의 만남이 이뤄진다.  1. 메인프로그램 : 공예 전시, 공예 마켓, 공예 체험<br>
2. 부대프로그램 : 수제 먹거리 판매, 버스킹, 주민참여 노래자랑, 공예품 경매",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"허준축제는 허준 선생이 태어나고 동의보감을 집필하신 서울 강서구에서 허준 선생의 애민정신과 동양 최고의 의학서인 «동의보감»을 기린다는 취지로 매년 10월 2째주 시행되는 축제이다. 허준선생은 우리나라 한의학을 대표하는 의성(醫聖)이다. 선생은 조선 최고 명의로서 경륜과 궁중 의서 500여 권을 참고하여 14년 만인 광해군 2년(1610년)에 25권 25책의 «동의보감»을 완성했다. «동의보감»은 그가 15년간 각고의 노력 끝에 완성한 한국을 대표하는 의학 서적으로 2009년 유네스코에 세계기록문화유산으로 등재되었다. 허준축제는 1999년 <동의보감>을 집필한 허가바위 일대를 중심으로 처음 시작되었으며 2023년 허준축제의 정체성이 담긴 새로운 컨셉과 다양한 프로그램을 도입하여, 보다 많은 사람들에게 허준과 강서를 알리고 모두가 안전하게 축제를 즐길수 있도록 서울식물원으로 장소를 옮겨 시행하였다. 1. 주요프로그램<br>1) AI의료건강체험, 헬시플레저, 허준동의보감존, 동의보감 약초 꽃전시<br>2) 공연프로그램<br>- 10/18(토) 19:00 : 개막식, 허준콘서트(김완선,케이윌,김희재,설하윤)<br>- 10/19(일) 19:00 : 허준음악회(김현철의 유쾌한 오케스트라)<br><br>2. 부대 및 체험프로그램<br>1) 허준갈라퍼레이드, 허!주니어 선발대회, 허준오징어게임, 허준랜덤게임, 랜덤플레이댄스<br>2) 서울식물원 잔디마당에서 펼쳐지는 'K-POP 다이어트 댄스'<br>3) 문화예술인페스타, 도전! 나도슈퍼스타<br>4) 반짝반짝 빛나는 '허준등불거리' 조성<br>5) 각종 공공기관 및 지역 소상공인 등이 만들어가는 체험 프로그램, 푸드존 운영 등",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"강진수국길축제는 전국 최고의 수국을 생산하는 강진화훼 농가로부터 무상 기증받은 수국으로 강진읍 고성사, 금곡사, 보은산 등산로 일대 약 8㎞에 달하는 수국길에서 펼쳐진다. 이 축제는 꽃을 테마로 지역 관광자원 브랜드를 콘텐츠한 강진만의 여름축제로 매년 추진하고 있다. 제3회 강진수국길 축제는 ""꽃길만 걷자""라는 주제로 6월 27일(금)부터 6월 29일(일)까지 3일간 진행된다.  1. 공식행사 : 개장식, 개장축하음악회 <br>
2. 공연분야 : 수국길 가든음악회, 어린이 마술 및 솜사탕 공연, 어린이 싱어롱쇼 <br>
3. 체험분야 : 목공체험, 수국활용 체험(화관만들기, 향수만들기 등), 행운의 엽전던지기, 사진인화  <br>
4. 부대(연계)프로그램 : 고성사 산사음악회, 물총서바이벌게임",0.0,0.0,1.0,0.0,1.0,0.0,0.0
"무브살롱이 네 번째 시즌을 맞이하며, 이번에는 ‘벚꽃&공예’를 주제로 자연과 예술이 조화를 이루는 창작의 장을 마련한다. 시즌제로 운영되는 무브살롱은 매회 새로운 테마를 통해 취향을 발견하고, 공감과 소통을 나누는 축제형 살롱으로 자리 잡았다. 이번 시즌4 ‘벚꽃아틀리에’는 양재천의 만개한 벚꽃 아래에서 공예 체험과 아트 클래스를 통해 창작적 경험을 제공하며, 참가자들이 직접 예술을 탐구하고 감성을 표현할 수 있도록 준비되었다. 자연 속에서 창작 활동을 경험하며, 벚꽃이 만들어내는 감성적 분위기와 예술이 결합된 새로운 영감을 얻을 수 있는 기회를 선사한다. '무브살롱 시즌4 : 벚꽃아틀리에’는 단순한 체험을 넘어, 취향을 나누고 예술적 감각을 확장할 수 있는 공간이 될 것이다. 벚꽃이 피어나는 계절, 자연 속에서 창작의 즐거움을 경험할 수 있는 특별한 순간을 기대해도 좋다. * 프리오픈 : 04.03.목 / 본행사 :04.04.금.~04.06.일.<br><br>
1. 공예 체험존<br>
- 로컬 공방 (지역 소상공인, 상인회 소속) 및 전문 호스트와 함께하는 체험형 수공예 프로그램<br><br>

2. 브랜드존<br>
- 기업 부스 운영 및 로컬 공방과 콜라보 할 수 있는 상생 콘텐츠 기획 <br><br>

3. 스테이지<br>
- 현장 타임이벤트, 공연 등 현장 분위기를 제고하는 공연<br><br>

*변동가능",0.0,0.0,1.0,0.0,0.0,0.0,1.0
